id,product,card,color_code,full_name,base_name,base_qty,colorant_1_name,colorant_1_qty,colorant_2_name,colorant_2_qty,colorant_3_name,colorant_3_qty,colorant_4_name,colorant_4_qty,colorant_5_name,colorant_5_qty,colorant_6_name,colorant_6_qty,R,G,B
1150,MULTILAK SAT,RAL,4007,MULTILAK SAT RAL 4007,MULTILAK TRANSPARENTE SAT,782.1099999999999,MULTILAK BLANCO SAT,108.19,PT905 ROSA,106.7,PT906 VIOLETA,3.0,0,0.0,0,0.0,0,0.0,74.0,32.0,59.0
1151,MULTILAK SAT,RAL,4008,MULTILAK SAT RAL 4008,MULTILAK TRANSPARENTE SAT,652.8050000000001,MULTILAK BLANCO SAT,234.07,PT906 VIOLETA,2.5,PT92 ROJO SATAN-2,110.625,0,0.0,0,0.0,0,0.0,144.0,70.0,132.0
1152,MULTILAK SAT,RAL,4010,MULTILAK SAT RAL 4010,MULTILAK TRANSPARENTE SAT,403.30000000000007,MULTILAK BLANCO SAT,432.9,PT972 ROJO,22.3,PT905 ROSA,141.5,0,0.0,0,0.0,0,0.0,198.0,54.0,120.0
1153,MULTILAK SAT,RAL,5000,MULTILAK SAT RAL 5000,MULTILAK TRANSPARENTE SAT,511.72,MULTILAK BLANCO SAT,366.58,P7080 AZUL,43.0,PT244 NEGRO COLORES,59.7,PT906 VIOLETA,19.0,0,0.0,0,0.0,56.0,76.0,112.0
1154,MULTILAK SAT,RAL,5002,MULTILAK SAT RAL 5002,MULTILAK TRANSPARENTE SAT,693.69,MULTILAK BLANCO SAT,190.51,P7080 AZUL,56.4,PT700 VERDE,7.4,PT906 VIOLETA,52.0,0,0.0,0,0.0,43.0,44.0,124.0
1155,MULTILAK SAT,RAL,5007,MULTILAK SAT RAL 5007,MULTILAK TRANSPARENTE SAT,348.20000000000005,MULTILAK BLANCO SAT,523.8,P7080 AZUL,48.9,PT831 AMARILLO,36.0,PT906 VIOLETA,43.1,0,0.0,0,0.0,65.0,103.0,141.0
1156,MULTILAK SAT,RAL,5009,MULTILAK SAT RAL 5009,MULTILAK TRANSPARENTE SAT,590.53,MULTILAK BLANCO SAT,284.27,P7080 AZUL,73.1,PT244 NEGRO COLORES,46.9,PT700 VERDE,5.2,0,0.0,0,0.0,46.0,89.0,120.0
1157,MULTILAK SAT,RAL,5010,MULTILAK SAT RAL 5010,MULTILAK TRANSPARENTE SAT,715.16,MULTILAK BLANCO SAT,124.84,P7080 AZUL,155.0,PT972 ROJO,5.0,0,0.0,0,0.0,0,0.0,19.0,68.0,124.0
1158,MULTILAK SAT,RAL,5012,MULTILAK SAT RAL 5012,MULTILAK TRANSPARENTE SAT,0.0,MULTILAK BLANCO SAT,901.34,P7080 AZUL,64.29,PT700 VERDE,18.85,PT906 VIOLETA,15.52,0,0.0,0,0.0,52.0,129.0,184.0
1159,MULTILAK SAT,RAL,5015,MULTILAK SAT RAL 5015,MULTILAK TRANSPARENTE SAT,23.829999999999977,MULTILAK BLANCO SAT,808.97,P7080 AZUL,145.5,PT831 AMARILLO,6.8,PT906 VIOLETA,14.9,0,0.0,0,0.0,40.0,116.0,178.0
1160,MULTILAK SAT,RAL,5017,MULTILAK SAT RAL 5017,MULTILAK TRANSPARENTE SAT,694.5500000000001,MULTILAK BLANCO SAT,180.75,P7080 AZUL,110.0,PT700 VERDE,9.8,PT906 VIOLETA,4.9,0,0.0,0,0.0,14.0,81.0,141.0
1161,MULTILAK SAT,RAL,5018,MULTILAK SAT RAL 5018,MULTILAK TRANSPARENTE SAT,190.84000000000006,MULTILAK BLANCO SAT,695.06,P7080 AZUL,62.5,PT8003 NARANJA,18.6,PT831 AMARILLO,29.0,PT700 VERDE,4.0,0,0.0,33.0,136.0,143.0
1162,MULTILAK SAT,RAL,5022,MULTILAK SAT RAL 5022,MULTILAK TRANSPARENTE SAT,790.09,MULTILAK BLANCO SAT,65.41,P7080 AZUL,57.7,PT700 VERDE,2.4,PT906 VIOLETA,84.4,0,0.0,0,0.0,47.0,42.0,90.0
1163,MULTILAK SAT,RAL,5024,MULTILAK SAT RAL 5024,MULTILAK TRANSPARENTE SAT,0.0,MULTILAK BLANCO SAT,953.61,P7080 AZUL,24.171,PT244 NEGRO COLORES,16.374,PT972 ROJO,3.82,PT906 VIOLETA,2.03,0,0.0,106.0,147.0,176.0
1164,MULTILAK SAT,RAL,6000,MULTILAK SAT RAL 6000,MULTILAK TRANSPARENTE SAT,629.1999999999998,MULTILAK BLANCO SAT,263.2,P7080 AZUL,22.7,PT244 NEGRO COLORES,20.7,PT831 AMARILLO,64.2,0,0.0,0,0.0,50.0,118.0,98.0
1165,MULTILAK SAT,RAL,6001,MULTILAK SAT RAL 6001,MULTILAK TRANSPARENTE SAT,760.9499999999999,MULTILAK BLANCO SAT,66.45,PT831 AMARILLO,117.1,PT700 VERDE,41.4,PT908 ROJO OXIDO,14.1,0,0.0,0,0.0,40.0,113.0,62.0
1166,MULTILAK SAT,RAL,6002,MULTILAK SAT RAL 6002,MULTILAK TRANSPARENTE SAT,803.567,MULTILAK BLANCO SAT,40.143,P7080 AZUL,17.27,PT831 AMARILLO,126.9,PT908 ROJO OXIDO,12.12,0,0.0,0,0.0,39.0,98.0,53.0
1167,MULTILAK SAT,RAL,6003,MULTILAK SAT RAL 6003,MULTILAK TRANSPARENTE SAT,780.8870000000001,MULTILAK BLANCO SAT,77.113,PT244 NEGRO COLORES,37.3,PT700 VERDE,6.8,PT804 AMARILLO OXIDO,97.9,0,0.0,0,0.0,75.0,87.0,62.0
1168,MULTILAK SAT,RAL,6004,MULTILAK SAT RAL 6004,MULTILAK TRANSPARENTE SAT,805.36,MULTILAK BLANCO SAT,66.84,P7080 AZUL,58.0,PT244 NEGRO COLORES,24.5,PT831 AMARILLO,45.3,0,0.0,0,0.0,14.0,66.0,67.0
1169,MULTILAK SAT,RAL,6005,MULTILAK SAT RAL 6005,MULTILAK TRANSPARENTE SAT,674.499,MULTILAK BLANCO SAT,36.801,PT244 NEGRO COLORES,23.7,PT8003 NARANJA,3.0,PT700 VERDE,184.7,PT804 AMARILLO OXIDO,77.3,0,0.0,15.0,67.0,54.0
1170,MULTILAK SAT,RAL,6009,MULTILAK SAT RAL 6009,MULTILAK TRANSPARENTE SAT,843.0,MULTILAK BLANCO SAT,43.0,PT700 VERDE,83.0,PT804 AMARILLO OXIDO,7.0,PT908 ROJO OXIDO,24.0,0,0.0,0,0.0,38.0,57.0,47.0
1171,MULTILAK SAT,RAL,6010,MULTILAK SAT RAL 6010,MULTILAK TRANSPARENTE SAT,855.099,MULTILAK BLANCO SAT,3.901,PT8005 AMARILLO SIC,31.8,PT700 VERDE,29.2,PT804 AMARILLO OXIDO,78.3,PT908 ROJO OXIDO,1.7000000000000002,0,0.0,62.0,117.0,59.0
1172,MULTILAK SAT,RAL,6011,MULTILAK SAT RAL 6011,MULTILAK TRANSPARENTE SAT,548.725,MULTILAK BLANCO SAT,318.075,P7080 AZUL,16.5,PT831 AMARILLO,34.300000000000004,PT804 AMARILLO OXIDO,73.1,PT908 ROJO OXIDO,9.3,0,0.0,104.0,130.0,91.0
1173,MULTILAK SAT,RAL,6012,MULTILAK SAT RAL 6012,MULTILAK TRANSPARENTE SAT,852.6440000000001,MULTILAK BLANCO SAT,51.756,PT244 NEGRO COLORES,55.9,PT831 AMARILLO,24.8,PT700 VERDE,14.9,0,0.0,0,0.0,49.0,64.0,61.0
1174,MULTILAK SAT,RAL,6014,MULTILAK SAT RAL 6014,MULTILAK TRANSPARENTE SAT,847.0,PT244 NEGRO COLORES,49.0,PT804 AMARILLO OXIDO,100.0,PT972 ROJO,4.0,0,0.0,0,0.0,0,0.0,68.0,67.0,55.0
1175,MULTILAK SAT,RAL,6015,MULTILAK SAT RAL 6015,MULTILAK TRANSPARENTE SAT,826.3330000000001,MULTILAK BLANCO SAT,23.666999999999998,P7080 AZUL,38.3,PT804 AMARILLO OXIDO,62.400000000000006,PT908 ROJO OXIDO,49.3,0,0.0,0,0.0,61.0,64.0,58.0
1176,MULTILAK SAT,RAL,6016,MULTILAK SAT RAL 6016,MULTILAK TRANSPARENTE SAT,750.668,MULTILAK BLANCO SAT,105.33200000000001,PT8003 NARANJA,10.0,PT8005 AMARILLO SIC,23.1,PT700 VERDE,107.89999999999999,PT804 AMARILLO OXIDO,1.0,PT906 VIOLETA,2.0,2.0,106.0,82.0
1177,MULTILAK SAT,RAL,6017,MULTILAK SAT RAL 6017,MULTILAK TRANSPARENTE SAT,763.054,MULTILAK BLANCO SAT,86.346,PT8005 AMARILLO SIC,40.300000000000004,PT700 VERDE,28.599999999999998,PT804 AMARILLO OXIDO,81.7,0,0.0,0,0.0,70.0,134.0,65.0
1178,MULTILAK SAT,RAL,6018,MULTILAK SAT RAL 6018,MULTILAK TRANSPARENTE SAT,744.1579999999999,MULTILAK BLANCO SAT,107.542,PT8003 NARANJA,4.4,PT831 AMARILLO,126.19999999999999,PT700 VERDE,17.7,0,0.0,0,0.0,72.0,164.0,63.0
1179,MULTILAK SAT,RAL,6019,MULTILAK SAT RAL 6019,MULTILAK TRANSPARENTE SAT,0.0,MULTILAK BLANCO SAT,960.038,P7080 AZUL,2.8089999999999997,PT831 AMARILLO,13.728,PT804 AMARILLO OXIDO,23.424999999999997,0,0.0,0,0.0,183.0,217.0,177.0
1180,MULTILAK SAT,RAL,6020,MULTILAK SAT RAL 6020,MULTILAK TRANSPARENTE SAT,844.327,MULTILAK BLANCO SAT,10.273000000000001,P7080 AZUL,20.8,PT700 VERDE,14.399999999999999,PT804 AMARILLO OXIDO,85.19999999999999,PT908 ROJO OXIDO,25.0,0,0.0,53.0,71.0,51.0
1181,MULTILAK SAT,RAL,6021,MULTILAK SAT RAL 6021,MULTILAK TRANSPARENTE SAT,278.61199999999997,MULTILAK BLANCO SAT,626.788,P7080 AZUL,10.2,PT8005 AMARILLO SIC,3.0,PT804 AMARILLO OXIDO,80.3,PT906 VIOLETA,1.1,0,0.0,134.0,164.0,124.0
1182,MULTILAK SAT,RAL,6022,MULTILAK SAT RAL 6022,MULTILAK TRANSPARENTE SAT,845.596,MULTILAK BLANCO SAT,11.704,PT244 NEGRO COLORES,50.199999999999996,PT8003 NARANJA,34.7,PT831 AMARILLO,57.800000000000004,0,0.0,0,0.0,62.0,60.0,50.0
1183,MULTILAK SAT,RAL,6024,MULTILAK SAT RAL 6024,MULTILAK TRANSPARENTE SAT,678.6629999999999,MULTILAK BLANCO SAT,156.437,PT8003 NARANJA,3.2,PT8005 AMARILLO SIC,53.7,PT700 VERDE,75.0,PT804 AMARILLO OXIDO,33.0,0,0.0,0.0,135.0,84.0
1184,MULTILAK SAT,RAL,6025,MULTILAK SAT RAL 6025,MULTILAK TRANSPARENTE SAT,756.133,MULTILAK BLANCO SAT,89.467,P7080 AZUL,11.899999999999999,PT831 AMARILLO,60.4,PT804 AMARILLO OXIDO,79.6,PT972 ROJO,2.5,0,0.0,83.0,117.0,60.0
1185,MULTILAK SAT,RAL,6026,MULTILAK SAT RAL 6026,MULTILAK TRANSPARENTE SAT,769.0840000000001,MULTILAK BLANCO SAT,87.51599999999999,P7080 AZUL,7.5,PT244 NEGRO COLORES,13.5,PT700 VERDE,122.4,0,0.0,0,0.0,0.0,93.0,82.0
1186,MULTILAK SAT,RAL,6027,MULTILAK SAT RAL 6027,MULTILAK TRANSPARENTE SAT,0.0,MULTILAK BLANCO SAT,972.8660000000001,P7080 AZUL,12.249,PT8005 AMARILLO SIC,12.559000000000001,PT972 ROJO,2.326,0,0.0,0,0.0,129.0,192.0,187.0
1187,MULTILAK SAT,RAL,6028,MULTILAK SAT RAL 6028,MULTILAK TRANSPARENTE SAT,656.841,MULTILAK BLANCO SAT,164.759,P7080 AZUL,54.6,PT8003 NARANJA,61.900000000000006,PT831 AMARILLO,61.900000000000006,0,0.0,0,0.0,45.0,85.0,70.0
1188,MULTILAK SAT,RAL,6029,MULTILAK SAT RAL 6029,MULTILAK TRANSPARENTE SAT,801.7710000000001,MULTILAK BLANCO SAT,50.169,PT8003 NARANJA,6.0,PT8005 AMARILLO SIC,58.43,PT700 VERDE,83.63,0,0.0,0,0.0,0.0,114.0,67.0
1189,MULTILAK SAT,RAL,6033,MULTILAK SAT RAL 6033,MULTILAK TRANSPARENTE SAT,248.027,MULTILAK BLANCO SAT,643.173,PT244 NEGRO COLORES,35.6,PT8005 AMARILLO SIC,13.200000000000001,PT700 VERDE,60.0,0,0.0,0,0.0,71.0,138.0,132.0
1190,MULTILAK SAT,RAL,6034,MULTILAK SAT RAL 6034,MULTILAK TRANSPARENTE SAT,0.0,MULTILAK BLANCO SAT,950.996,P7080 AZUL,15.45,PT244 NEGRO COLORES,10.456000000000001,PT8005 AMARILLO SIC,12.017,PT804 AMARILLO OXIDO,11.081000000000001,0,0.0,127.0,176.0,178.0
1191,MULTILAK SAT,RAL,7000,MULTILAK SAT RAL 7000,MULTILAK TRANSPARENTE SAT,0.0,MULTILAK BLANCO SAT,928.3580000000001,PT244 NEGRO COLORES,59.859,PT831 AMARILLO,11.783,0,0.0,0,0.0,0,0.0,126.0,139.0,146.0
1192,MULTILAK SAT,RAL,7001,MULTILAK SAT RAL 7001,MULTILAK TRANSPARENTE SAT,0.0,MULTILAK BLANCO SAT,954.318,PT244 NEGRO COLORES,35.626000000000005,PT831 AMARILLO,8.029,PT908 ROJO OXIDO,2.027,0,0.0,0,0.0,143.0,153.0,159.0
1193,MULTILAK SAT,RAL,7002,MULTILAK SAT RAL 7002,MULTILAK TRANSPARENTE SAT,399.088,MULTILAK BLANCO SAT,506.11199999999997,PT244 NEGRO COLORES,22.7,PT804 AMARILLO OXIDO,68.4,PT908 ROJO OXIDO,3.7,0,0.0,0,0.0,129.0,127.0,104.0
1194,MULTILAK SAT,RAL,7003,MULTILAK SAT RAL 7003,MULTILAK TRANSPARENTE SAT,476.879,MULTILAK BLANCO SAT,403.121,PT244 NEGRO COLORES,46.6,PT804 AMARILLO OXIDO,67.9,PT908 ROJO OXIDO,5.5,0,0.0,0,0.0,122.0,123.0,109.0
1195,MULTILAK SAT,RAL,7004,MULTILAK SAT RAL 7004,MULTILAK TRANSPARENTE SAT,0.0,MULTILAK BLANCO SAT,948.302,PT244 NEGRO COLORES,27.802,PT831 AMARILLO,12.183,PT908 ROJO OXIDO,11.714,0,0.0,0,0.0,158.0,160.0,161.0
1196,MULTILAK SAT,RAL,7005,MULTILAK SAT RAL 7005,MULTILAK TRANSPARENTE SAT,410.5679999999999,MULTILAK BLANCO SAT,439.53200000000004,PT244 NEGRO COLORES,64.1,PT804 AMARILLO OXIDO,76.2,PT906 VIOLETA,9.6,0,0.0,0,0.0,107.0,113.0,111.0
1197,MULTILAK SAT,RAL,7006,MULTILAK SAT RAL 7006,MULTILAK TRANSPARENTE SAT,524.1970000000001,MULTILAK BLANCO SAT,342.003,PT244 NEGRO COLORES,37.9,PT831 AMARILLO,66.3,PT908 ROJO OXIDO,29.6,0,0.0,0,0.0,117.0,111.0,97.0
1198,MULTILAK SAT,RAL,7010,MULTILAK SAT RAL 7010,MULTILAK TRANSPARENTE SAT,558.948,MULTILAK BLANCO SAT,321.092,PT244 NEGRO COLORES,48.440000000000005,PT831 AMARILLO,55.15,PT906 VIOLETA,16.37,0,0.0,0,0.0,87.0,93.0,87.0
1199,MULTILAK SAT,RAL,7011,MULTILAK SAT RAL 7011,MULTILAK TRANSPARENTE SAT,568.0640000000001,MULTILAK BLANCO SAT,320.28599999999994,P7080 AZUL,0.25,PT244 NEGRO COLORES,88.69999999999999,PT804 AMARILLO OXIDO,22.7,0,0.0,0,0.0,85.0,93.0,97.0
1200,MULTILAK SAT,RAL,7012,MULTILAK SAT RAL 7012,MULTILAK TRANSPARENTE SAT,601.678,MULTILAK BLANCO SAT,308.322,PT244 NEGRO COLORES,69.9,PT804 AMARILLO OXIDO,20.099999999999998,0,0.0,0,0.0,0,0.0,89.0,97.0,99.0
1201,MULTILAK SAT,RAL,7013,MULTILAK SAT RAL 7013,MULTILAK TRANSPARENTE SAT,777.965,MULTILAK BLANCO SAT,117.035,PT244 NEGRO COLORES,35.0,PT804 AMARILLO OXIDO,60.0,PT908 ROJO OXIDO,10.0,0,0.0,0,0.0,85.0,85.0,72.0
1202,MULTILAK SAT,RAL,7015,MULTILAK SAT RAL 7015,MULTILAK TRANSPARENTE SAT,463.6489999999999,MULTILAK BLANCO SAT,371.651,PT244 NEGRO COLORES,140.1,PT804 AMARILLO OXIDO,14.299999999999999,PT908 ROJO OXIDO,10.3,0,0.0,0,0.0,81.0,86.0,92.0
1203,MULTILAK SAT,RAL,7016,MULTILAK SAT RAL 7016,MULTILAK TRANSPARENTE SAT,752.0830000000001,MULTILAK BLANCO SAT,121.717,P7080 AZUL,1.3,PT244 NEGRO COLORES,108.3,PT831 AMARILLO,16.599999999999998,0,0.0,0,0.0,55.0,63.0,67.0
1204,MULTILAK SAT,RAL,7021,MULTILAK SAT RAL 7021,MULTILAK TRANSPARENTE SAT,712.304,MULTILAK BLANCO SAT,118.596,PT244 NEGRO COLORES,145.0,PT804 AMARILLO OXIDO,23.599999999999998,PT908 ROJO OXIDO,0.5,0,0.0,0,0.0,46.0,50.0,52.0
1205,MULTILAK SAT,RAL,7022,MULTILAK SAT RAL 7022,MULTILAK TRANSPARENTE SAT,664.924,MULTILAK BLANCO SAT,185.17600000000002,PT244 NEGRO COLORES,83.6,PT831 AMARILLO,46.0,PT908 ROJO OXIDO,20.299999999999997,0,0.0,0,0.0,75.0,77.0,70.0
1206,MULTILAK SAT,RAL,7023,MULTILAK SAT RAL 7023,MULTILAK TRANSPARENTE SAT,0.0009999999999728004,MULTILAK BLANCO SAT,875.22,PT244 NEGRO COLORES,54.491,PT831 AMARILLO,51.619,PT908 ROJO OXIDO,18.669,0,0.0,0,0.0,129.0,132.0,121.0
1207,MULTILAK SAT,RAL,7024,MULTILAK SAT RAL 7024,MULTILAK TRANSPARENTE SAT,765.563,MULTILAK BLANCO SAT,155.137,PT244 NEGRO COLORES,67.6,PT8003 NARANJA,9.7,PT8005 AMARILLO SIC,2.0,0,0.0,0,0.0,71.0,74.0,80.0
1208,MULTILAK SAT,RAL,7026,MULTILAK SAT RAL 7026,MULTILAK TRANSPARENTE SAT,795.29,MULTILAK BLANCO SAT,80.01,PT244 NEGRO COLORES,86.0,PT804 AMARILLO OXIDO,28.7,P7080 AZUL,10.0,0,0.0,0,0.0,55.0,68.0,71.0
1209,MULTILAK SAT,RAL,7030,MULTILAK SAT RAL 7030,MULTILAK TRANSPARENTE SAT,2.632499999999945,MULTILAK BLANCO SAT,891.19,PT244 NEGRO COLORES,36.855000000000004,PT804 AMARILLO OXIDO,61.425,PT92 ROJO SATAN-2,7.897499999999999,0,0.0,0,0.0,147.0,147.0,136.0
1210,MULTILAK SAT,RAL,7031,MULTILAK SAT RAL 7031,MULTILAK TRANSPARENTE SAT,206.38800000000006,MULTILAK BLANCO SAT,671.9119999999999,PT244 NEGRO COLORES,114.60000000000001,PT700 VERDE,7.1,PT804 AMARILLO OXIDO,0.0,0,0.0,0,0.0,93.0,105.0,112.0
1211,MULTILAK SAT,RAL,7032,MULTILAK SAT RAL 7032,MULTILAK TRANSPARENTE SAT,0.0010000000000083276,MULTILAK BLANCO SAT,959.683,PT244 NEGRO COLORES,11.440999999999999,PT804 AMARILLO OXIDO,28.875,0,0.0,0,0.0,0,0.0,185.0,185.0,168.0
1212,MULTILAK SAT,RAL,7033,MULTILAK SAT RAL 7033,MULTILAK TRANSPARENTE SAT,687.4220000000001,MULTILAK BLANCO SAT,261.378,PT244 NEGRO COLORES,23.3,PT831 AMARILLO,25.8,PT908 ROJO OXIDO,2.1,0,0.0,0,0.0,129.0,137.0,121.0
1213,MULTILAK SAT,RAL,7034,MULTILAK SAT RAL 7034,MULTILAK TRANSPARENTE SAT,275.19199999999995,MULTILAK BLANCO SAT,626.008,PT244 NEGRO COLORES,24.900000000000002,PT831 AMARILLO,5.0,PT804 AMARILLO OXIDO,66.10000000000001,PT972 ROJO,2.8000000000000003,0,0.0,147.0,145.0,118.0
1214,MULTILAK SAT,RAL,7035,MULTILAK SAT RAL 7035,MULTILAK TRANSPARENTE SAT,0.0,MULTILAK BLANCO SAT,988.7350000000001,PT244 NEGRO COLORES,5.17,PT831 AMARILLO,4.63,PT908 ROJO OXIDO,1.4660000000000002,0,0.0,0,0.0,203.0,208.0,204.0
1215,MULTILAK SAT,RAL,7036,MULTILAK SAT RAL 7036,MULTILAK TRANSPARENTE SAT,0.0010000000000172093,MULTILAK BLANCO SAT,937.847,PT244 NEGRO COLORES,31.076,PT804 AMARILLO OXIDO,20.424000000000003,PT908 ROJO OXIDO,10.652,0,0.0,0,0.0,154.0,150.0,151.0
1216,MULTILAK SAT,RAL,7037,MULTILAK SAT RAL 7037,MULTILAK TRANSPARENTE SAT,68.99500000000002,MULTILAK BLANCO SAT,816.905,PT244 NEGRO COLORES,61.3,PT831 AMARILLO,34.2,PT908 ROJO OXIDO,16.4,PT906 VIOLETA,2.2,0,0.0,124.0,127.0,126.0
1217,MULTILAK SAT,RAL,7038,MULTILAK SAT RAL 7038,MULTILAK TRANSPARENTE SAT,0.0,MULTILAK BLANCO SAT,971.6930000000001,PT244 NEGRO COLORES,11.711,PT831 AMARILLO,11.711,PT908 ROJO OXIDO,4.886,0,0.0,0,0.0,180.0,184.0,176.0
1218,MULTILAK SAT,RAL,7039,MULTILAK SAT RAL 7039,MULTILAK TRANSPARENTE SAT,592.7410000000001,MULTILAK BLANCO SAT,330.559,PT244 NEGRO COLORES,39.8,PT804 AMARILLO OXIDO,29.6,PT908 ROJO OXIDO,7.3,0,0.0,0,0.0,107.0,105.0,95.0
1219,MULTILAK SAT,RAL,7040,MULTILAK SAT RAL 7040,MULTILAK TRANSPARENTE SAT,0.0,MULTILAK BLANCO SAT,959.211,PT244 NEGRO COLORES,27.244999999999997,PT8003 NARANJA,3.892,PT804 AMARILLO OXIDO,8.485,PT906 VIOLETA,1.168,0,0.0,157.0,163.0,166.0
1220,MULTILAK SAT,RAL,7042,MULTILAK SAT RAL 7042,MULTILAK TRANSPARENTE SAT,0.0,MULTILAK BLANCO SAT,945.1260000000001,PT244 NEGRO COLORES,32.751999999999995,PT831 AMARILLO,15.165,PT908 ROJO OXIDO,6.957,0,0.0,0,0.0,143.0,150.0,149.0
1221,MULTILAK SAT,RAL,7043,MULTILAK SAT RAL 7043,MULTILAK TRANSPARENTE SAT,699.4,MULTILAK BLANCO SAT,167.10000000000002,PT244 NEGRO COLORES,85.0,PT804 AMARILLO OXIDO,45.599999999999994,PT908 ROJO OXIDO,2.9,0,0.0,0,0.0,78.0,84.0,81.0
1222,MULTILAK SAT,RAL,7044,MULTILAK SAT RAL 7044,MULTILAK TRANSPARENTE SAT,0.0,MULTILAK BLANCO SAT,975.677,PT244 NEGRO COLORES,8.908000000000001,PT804 AMARILLO OXIDO,14.020999999999999,PT908 ROJO OXIDO,1.394,0,0.0,0,0.0,189.0,189.0,178.0
1223,MULTILAK SAT,RAL,7045,MULTILAK SAT RAL 7045,MULTILAK TRANSPARENTE SAT,0.0,MULTILAK BLANCO SAT,956.537,PT244 NEGRO COLORES,36.441,PT804 AMARILLO OXIDO,2.489,PT908 ROJO OXIDO,4.1770000000000005,PT906 VIOLETA,0.356,0,0.0,145.0,150.0,154.0
1224,MULTILAK SAT,RAL,7046,MULTILAK SAT RAL 7046,MULTILAK TRANSPARENTE SAT,0.0,MULTILAK BLANCO SAT,914.661,PT244 NEGRO COLORES,60.179,PT8003 NARANJA,12.619,PT831 AMARILLO,12.541,0,0.0,0,0.0,130.0,137.0,142.0
1225,MULTILAK SAT,RAL,7047,MULTILAK SAT RAL 7047,MULTILAK TRANSPARENTE SAT,0.0,MULTILAK BLANCO SAT,992.138,PT244 NEGRO COLORES,4.162,PT804 AMARILLO OXIDO,2.7750000000000004,PT908 ROJO OXIDO,0.925,0,0.0,0,0.0,207.0,208.0,207.0
1226,MULTILAK SAT,RAL,8000,MULTILAK SAT RAL 8000,MULTILAK TRANSPARENTE SAT,787.681,MULTILAK BLANCO SAT,62.419000000000004,PT244 NEGRO COLORES,12.1,PT804 AMARILLO OXIDO,134.3,PT908 ROJO OXIDO,3.5,0,0.0,0,0.0,136.0,113.0,66.0
1227,MULTILAK SAT,RAL,8001,MULTILAK SAT RAL 8001,MULTILAK TRANSPARENTE SAT,780.98,MULTILAK BLANCO SAT,65.02,PT244 NEGRO COLORES,7.0,PT8003 NARANJA,48.0,PT831 AMARILLO,99.0,0,0.0,0,0.0,156.0,107.0,48.0
1228,MULTILAK SAT,RAL,8003,MULTILAK SAT RAL 8003,MULTILAK TRANSPARENTE SAT,798.531,MULTILAK BLANCO SAT,31.469,PT244 NEGRO COLORES,8.7,PT831 AMARILLO,129.5,PT908 ROJO OXIDO,31.8,0,0.0,0,0.0,128.0,84.0,47.0
1229,MULTILAK SAT,RAL,8004,MULTILAK SAT RAL 8004,MULTILAK TRANSPARENTE SAT,770.7399999999999,MULTILAK BLANCO SAT,98.96000000000001,PT244 NEGRO COLORES,4.5,PT804 AMARILLO OXIDO,72.69999999999999,PT908 ROJO OXIDO,50.7,PT972 ROJO,2.4,0,0.0,143.0,78.0,53.0
1230,MULTILAK SAT,RAL,8007,MULTILAK SAT RAL 8007,MULTILAK TRANSPARENTE SAT,883.0,PT244 NEGRO COLORES,10.0,PT804 AMARILLO OXIDO,79.0,PT908 ROJO OXIDO,28.0,0,0.0,0,0.0,0,0.0,111.0,74.0,47.0
1231,MULTILAK SAT,RAL,8008,MULTILAK SAT RAL 8008,MULTILAK TRANSPARENTE SAT,843.828,MULTILAK BLANCO SAT,6.372,PT244 NEGRO COLORES,16.200000000000003,PT804 AMARILLO OXIDO,110.7,PT908 ROJO OXIDO,22.9,0,0.0,0,0.0,111.0,79.0,40.0
1232,MULTILAK SAT,RAL,8011,MULTILAK SAT RAL 8011,MULTILAK TRANSPARENTE SAT,896.0,PT244 NEGRO COLORES,21.0,PT804 AMARILLO OXIDO,51.0,PT908 ROJO OXIDO,32.0,0,0.0,0,0.0,0,0.0,90.0,58.0,41.0
1233,MULTILAK SAT,RAL,8012,MULTILAK SAT RAL 8012,MULTILAK TRANSPARENTE SAT,808.893,MULTILAK BLANCO SAT,22.107,PT244 NEGRO COLORES,26.0,PT908 ROJO OXIDO,143.0,0,0.0,0,0.0,0,0.0,103.0,56.0,49.0
1234,MULTILAK SAT,RAL,8014,MULTILAK SAT RAL 8014,MULTILAK TRANSPARENTE SAT,844.4270000000001,MULTILAK BLANCO SAT,8.972999999999999,PT244 NEGRO COLORES,35.4,PT831 AMARILLO,78.3,PT908 ROJO OXIDO,32.9,0,0.0,0,0.0,73.0,57.0,45.0
1235,MULTILAK SAT,RAL,8016,MULTILAK SAT RAL 8016,MULTILAK TRANSPARENTE SAT,833.1769999999999,MULTILAK BLANCO SAT,10.923,PT244 NEGRO COLORES,48.6,PT831 AMARILLO,33.199999999999996,PT908 ROJO OXIDO,74.1,0,0.0,0,0.0,76.0,47.0,38.0
1236,MULTILAK SAT,RAL,8017,MULTILAK SAT RAL 8017,MULTILAK TRANSPARENTE SAT,843.498,MULTILAK BLANCO SAT,6.502,PT244 NEGRO COLORES,79.2,PT804 AMARILLO OXIDO,11.0,PT908 ROJO OXIDO,59.800000000000004,0,0.0,0,0.0,68.0,50.0,45.0
1237,MULTILAK SAT,RAL,8019,MULTILAK SAT RAL 8019,MULTILAK TRANSPARENTE SAT,791.513,MULTILAK BLANCO SAT,57.087,PT244 NEGRO COLORES,102.0,PT804 AMARILLO OXIDO,24.900000000000002,PT908 ROJO OXIDO,24.5,0,0.0,0,0.0,63.0,58.0,58.0
